id,community,overlapping_num
https://www.class-central.com/mooc/1927/edx-becoming-a-resilient-person-the-science-of-stress-management,c18+c99+c162+c174+c206+c211+c222+c231+c242+c246+c265+c271,12
https://www.class-central.com/mooc/947/edx-gse1-1x-unlocking-the-immunity-to-change-a-new-approach-to-personal-improvement,c18+c99+c174+c206+c211+c222+c231+c242+c246+c265+c271,11
https://www.class-central.com/mooc/429/coursera-creative-serious-and-playful-science-of-android-apps,c18+c37+c50+c72+c88+c93+c99+c109+c163+c169+c174+c181+c197+c198+c206+c207+c222+c225+c229+c231+c242+c262+c264+c265+c272,25
https://www.class-central.com/mooc/2294/coursera-foundations-of-e-commerce,c18+c26+c29+c111+c143+c174+c206+c231+c232+c242+c246+c264+c267,13
https://www.class-central.com/mooc/2945/coursera-on-strategy-what-managers-can-learn-from-philosophy-part-2,c18+c99+c174+c206+c211+c222+c231+c242+c246+c265+c271,11
https://www.class-central.com/mooc/2731/coursera-fog-networks-and-the-internet-of-things,c18+c99+c174+c206+c211+c222+c231+c242+c246+c265+c271,11
https://www.class-central.com/mooc/2338/coursera-understanding-video-games,c18+c49+c99+c121+c129+c174+c206+c211+c222+c231+c234+c242+c246+c259+c262+c265+c271,17
https://www.class-central.com/mooc/1729/coursera-hardware-security,c19+c89+c149+c170+c242,5
https://www.class-central.com/mooc/2727/coursera-work-smarter-not-harder-time-management-for-personal-professional-productivity,c19+c49+c121+c149+c185+c223+c242,7
https://www.class-central.com/mooc/4235/coursera-agile-planning-for-software-products,c19+c121+c129+c149+c170+c242,6
https://www.class-central.com/mooc/4196/coursera-introduction-to-software-product-management,c19+c73+c121+c129+c136+c149+c170+c182+c192+c210+c230+c232+c242,13
https://www.class-central.com/mooc/2723/coursera-communication-in-the-21st-century-workplace,c19+c121+c129+c136+c149+c170+c233+c242+c257+c272,10
https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects,c19+c101+c121+c129+c149+c170+c221+c242,8
https://www.class-central.com/mooc/2730/coursera-managing-project-risks-and-changes,c19+c101+c121+c129+c149+c170+c242,7
https://www.class-central.com/mooc/4325/coursera-interfacing-with-the-arduino,c19+c73+c121+c129+c149+c170+c230+c242,8
https://www.class-central.com/mooc/2729/coursera-budgeting-and-scheduling-projects,c19+c101+c121+c129+c149+c170+c189+c242,8
https://www.class-central.com/mooc/4206/coursera-the-arduino-platform-and-c-programming,c19+c73+c121+c129+c149+c166+c170+c210+c230+c242,10
https://www.class-central.com/mooc/4302/coursera-client-needs-and-software-requirements,c19+c44+c121+c129+c136+c149+c170+c182+c192+c242,10
https://www.class-central.com/mooc/4338/coursera-introduction-to-the-internet-of-things-and-embedded-systems,c19+c149+c170+c240+c242+c253,6
https://www.class-central.com/mooc/2720/coursera-fundamentals-of-management,c19+c121+c129+c149+c170+c183+c242+c259,8
https://www.class-central.com/mooc/4187/coursera-software-processes-and-agile-practices,c19+c121+c129+c149+c170+c182+c210+c232+c242,9
https://www.class-central.com/mooc/2721/coursera-effective-problem-solving-and-decision-making,c19+c49+c121+c129+c149+c170+c234+c242+c250+c257+c262,11
https://www.class-central.com/mooc/3396/coursera-introduction-to-programming-with-matlab,c19+c37+c38+c40+c50+c58+c72+c88+c93+c99+c109+c115+c130+c163+c181+c197+c198+c207+c215+c225+c229+c231+c242+c262+c264+c272,26
https://www.class-central.com/mooc/4990/edx-introduction-to-real-time-systems,c19+c121+c129+c149+c170+c242,6
https://www.class-central.com/mooc/4320/coursera-introduction-to-optobotics,c19+c121+c129+c149+c170+c242,6
https://www.class-central.com/mooc/4893/coursera-the-global-financial-crisis,c20+c55+c166+c167+c180,5
https://www.class-central.com/mooc/4898/coursera-the-power-of-markets-i-the-basics-of-supply-and-demand-and-consumer-behavior,c20+c167,2
https://www.class-central.com/mooc/1696/coursera-university-teaching-101,c20+c167,2
